feature,importance_mean,importance_std,is_engineered
X748,0.01673077425960654,0.0006598590018959307,False
X345,0.01599627844714437,0.000653796019346316,False
X387,0.015996273041274867,0.0006537959087327897,False
X429,0.015996273041274035,0.0006537959087327863,False
X188,0.015911829693407313,0.0004388510323231494,False
X384,0.015581267505055113,0.0006879528638326457,False
X757,0.015327021392524471,0.00047110991206679377,False
X26,0.014812960137818864,0.0004861631640939157,False
X158,0.014299205485896244,0.0007182386464978813,False
X116,0.014299203654313326,0.0007182386019294532,False
X74,0.0142992026007143,0.0007182385762919082,False
X399,0.01425947970310103,0.0005626085783764109,False
X357,0.014259476873435956,0.0005626085246231687,False
X315,0.014259475840331043,0.0005626085049979784,False
X658,0.014041924299887532,0.0004040168197158344,False
X229,0.013984495570033468,0.0005027130224691963,False
X186,0.013867063525564383,0.000626468024474698,False
X9,0.013766871826576144,0.0004225732884108441,False
X362,0.013733699944044764,0.00046830134130595774,False
X612,0.013714993062238862,0.0004888157664464429,False
X313,0.013529197056834547,0.0006582610459887147,False
X316,0.013327458403739972,0.00047145157667537803,False
X256,0.013245463769000293,0.0005192363329809162,False
X92,0.01302350106635195,0.0006296774853342147,False
X176,0.013023499214795065,0.0006296774414261714,False
X134,0.013023498864892829,0.0006296774331285334,False
X379,0.01267696315284359,0.0004162596953914999,False
X714,0.012562838794066371,0.0007014498232771557,False
X743,0.01237397258457364,0.00042779218920724967,False
X2,0.011663133676541893,0.0005614284133254358,False
X19,0.011314546486039296,0.0005335666507498046,False
X764,0.011188380808394145,0.0005995368506412083,False
X68,0.011175616490332458,0.0004968361768602865,False
X152,0.011175612293424592,0.0004968360887580371,False
X110,0.011175612251966454,0.0004968360878877209,False
X410,0.011127401352475941,0.0005340940943848211,False
X32,0.010670478861494503,0.00039249593673731047,False
X488,0.010385867518919373,0.00045761691318041794,False
X564,0.010381714914930562,0.0003821559349631829,False
X86,0.010366002929190248,0.0006064112017935456,False
X170,0.010366002565106513,0.0006064111913880336,False
X128,0.010365998908762547,0.0006064110868894549,False
X605,0.010137088535946998,0.0002145493791079205,False
X390,0.010001939848004838,0.00032315810320736495,False
X667,0.009574251793456268,0.00047538396946325264,False
X108,0.0093605131755155,0.00037293401361344436,False
X310,0.008778220029396521,0.0003968339705859128,False
X538,0.008564766426705311,0.0002056223352611225,False
X111,0.008544133282414634,0.00031082768419846086,False
X350,0.008158729654190821,0.00037512216348053524,False
X241,0.007942812698162466,0.0003132760079305481,False
X758,0.007924038824869445,0.00036257480308682995,False
X1,0.007875232554120587,0.0003568376339751724,False
X534,0.00782837989439893,0.000293980282360815,False
X503,0.007765305819210411,0.00035478521510277477,False
X543,0.007661355458879743,0.00026861654570576926,False
X752,0.007537388686679014,0.00045929723898230406,False
X562,0.007511631897853394,0.00022787134381810426,False
X73,0.007475195329528217,0.0004234503922962682,False
X770,0.007321918981973657,0.00027573161748898516,False
X67,0.007318196959763224,0.0004112568046591195,False
X570,0.007147911400481421,0.00032100114297732834,False
X264,0.006936274839447987,0.0003862173235504833,False
X437,0.006577353273784781,0.0003528911886965063,False
X773,0.006482908631096235,0.0003970453187389205,False
X523,0.00642015476570687,0.00028717608501232963,False
X630,0.006113831100973677,0.00034460120797279625,False
X751,0.006101007290860316,0.0003499257919818988,False
X759,0.006084693347788767,0.0003961034567384932,False
X258,0.006053450303826679,0.00046639957008392835,False
X392,0.005968340649817489,0.00035410894868348643,False
X99,0.005949325171587494,0.00020599081942143958,False
X25,0.005828032534200817,0.00033278886674817295,False
X742,0.0055813420172902695,0.00025450008959723177,False
X249,0.005536344465782139,0.0003780548648076646,False
X187,0.005409099672801532,0.0002227817561028064,False
X210,0.005354220890576955,0.00036496335650356673,False
X749,0.005351126707717357,0.0004545590462149524,False
X462,0.00467261694238994,0.0003680300680568467,False
X614,0.004516623238684553,0.00035226340439956035,False
X761,0.003998110221858059,0.00032213927303320167,False
X771,0.003997850991308905,0.00020492078275240799,False
X744,0.0038809562534786236,0.00028623767352848397,False
X141,0.0038532246368347734,0.0002291336955527912,False
X174,0.00380491523958123,0.00023237290075575355,False
X144,0.00366569116999369,0.00033966212909842554,False
X608,0.0033113413523349843,0.00011758562033391975,False
X746,0.0032436116366742207,0.0003218557793707024,False
X526,0.0032204549810227025,0.00021439596561455016,False
X101,0.00304207479390044,0.00021363528416688715,False
X653,0.0030261103480239636,0.0002470890812732334,False
X60,0.0029503451257812787,0.00024284571786943962,False
X737,0.002831835265612892,0.00023883093510513128,False
X598,0.002688503001601894,0.00022818373256439054,False
X44,0.002644906965465743,0.0002403852117407156,False
X347,0.002590915667879884,0.00021477721020409378,False
X747,0.002568391443867535,0.00025541611390185806,False
X763,0.0024637189630023425,0.00018734782958677184,False
X58,0.002381432527032562,0.00016379980783940028,False
X670,0.002363786840091431,0.00019612456615877296,False
