feature,importance_mean,importance_std,is_engineered
X454,0.16985169827882768,0.002008791745074645,False
X31,0.16779205312678216,0.0011910555650127667,False
X563,0.16749322738594802,0.0020285929398023337,False
X181,0.1669512666202281,0.0018398817766344727,False
X662,0.1661583043561206,0.0018779072889451086,False
X237,0.16600119997781457,0.0020153318925637403,False
X655,0.16540385284517764,0.001160707652777713,False
X549,0.1642175610696774,0.0014105126300163276,False
X580,0.16379982294009823,0.0011955977466712579,False
X295,0.1631872290616696,0.0020323695651097615,False
X30,0.1612849443634496,0.0013490812310761834,False
X678,0.16001967924559773,0.0016870689899717917,False
X440,0.15985076997391706,0.0021750050824687287,False
X236,0.15974131283173804,0.0016089534381213385,False
X607,0.15970835297762906,0.0011923535071770863,False
X179,0.15832692564742393,0.0014882489459188788,False
X674,0.15774019862450273,0.0017651916475570054,False
X344,0.15723992372106613,0.0017000926886168387,False
X712,0.1567374295233162,0.0022492910958488476,False
X82,0.1562117661126145,0.0016383453212870985,False
X153,0.15578365996454777,0.0012330403331857797,False
X383,0.15467814168944663,0.0011411852305088714,False
X151,0.1523286255153677,0.0018617962802977893,False
X274,0.1521784647035641,0.0012151562235260323,False
X296,0.15121810265216337,0.002099311556883153,False
X718,0.15093338561947658,0.0020303106114392564,False
X426,0.15066847430823463,0.0021670778275253424,False
X561,0.14998999624426507,0.001134749484275572,False
X5,0.1498193589600642,0.0018394906391243253,False
X251,0.14979995805328464,0.002233389856656565,False
X78,0.14851589911576724,0.0017816096205743163,False
X412,0.14839460378595742,0.0017088469143802481,False
X574,0.14823669863622563,0.000989618874242638,False
X382,0.14525060127764694,0.0015685397712642284,False
X244,0.14496722468681159,0.0016828350442490122,False
X579,0.1432283727827362,0.0016037525843413322,False
X33,0.1432073015493859,0.0012082899876226375,False
X24,0.14278639317406805,0.0010863574035145029,False
X301,0.1418994316830046,0.0017675475330317535,False
X38,0.14008058053159694,0.001350457827539019,False
X340,0.137510188455143,0.0015886266518255977,False
X419,0.13545504166259353,0.000976608239496368,False
X167,0.13500128462987265,0.0010910115048254493,False
X401,0.134730840802908,0.00156959868587497,False
X45,0.13459049548851515,0.0014003663455853517,False
X407,0.13444771795222374,0.0013034367618480226,False
X478,0.13368888287765796,0.0008093672264053679,False
X557,0.13367716648251038,0.0017761740519847673,False
X413,0.1334690996409828,0.0010167638404866184,False
X663,0.13291641021593656,0.0017100226877520505,False
X325,0.1319790641943901,0.00218890588529051,False
X396,0.13157703535431614,0.0012372843011700968,False
X212,0.13155031726388772,0.0015458178446959687,False
X586,0.1308286218927623,0.0010509335084563664,False
X337,0.1281339326765905,0.0019123165626139685,False
X165,0.12425123473004396,0.0016675135775682574,False
X768,0.12186068205085529,0.001563481080151312,False
X336,0.12090560928679579,0.0015505151718031652,False
X524,0.12074049534906942,0.001067302461036676,False
X477,0.11983368907555207,0.0009431052352083093,False
X213,0.11836510395464969,0.001225411316260742,False
X656,0.11601878781364088,0.0015490244693602358,False
X44,0.11575435260120812,0.0012832250579819324,False
X88,0.11272968993126761,0.001255387519885622,False
X197,0.11215557636362675,0.0013513994786633033,False
X604,0.11126881728117995,0.0012982184893071114,False
X3,0.11083535601215593,0.001597248740322564,False
X453,0.11068850108541958,0.001575005813376448,False
X168,0.10810763978510451,0.0012558254475626609,False
X139,0.10791309152736187,0.001605320355840004,False
X161,0.10676256796451815,0.00131639295175684,False
X287,0.10657021405313194,0.001975703275787297,False
X50,0.10601756646385052,0.0012370632056045777,False
X424,0.10586416296269714,0.0015054613356465158,False
X107,0.10555954533293621,0.0016278725660763826,False
X226,0.10528508061271576,0.0015592434339255408,False
X497,0.10496115188000159,0.0013997601637936853,False
X53,0.1016298647324323,0.0013419229970116206,False
X762,0.10085918454860494,0.0012745365263429577,False
X49,0.1004221362755345,0.0013231956993866375,False
X266,0.09957020923903144,0.000741627789744059,False
X147,0.09868745639419929,0.0010872218290392114,False
X568,0.0982190433659608,0.0007488920317471563,False
X159,0.09712415801215604,0.0013860067052240926,False
X250,0.0963658885801489,0.0017299814234200453,False
X654,0.09614277453755563,0.0009783561321418828,False
X366,0.09553422813375348,0.0012230165303289933,False
X498,0.09509268346170725,0.0014096320907204408,False
X342,0.0935604317062755,0.0017790019818270256,False
X270,0.09313939847713196,0.0013324375672787963,False
X319,0.09289996125645542,0.0018631487654067929,False
X588,0.0910667857155587,0.0010380410307689676,False
X71,0.0907568302348665,0.0015856367553705158,False
X66,0.09074146540386337,0.001268450468100731,False
X444,0.09072187201369986,0.0013941157468254405,False
